series,timestamp,value,label
lows,2020-12-17T21:00:00+00:00,626.22,wait
highs,2020-12-17T21:00:00+00:00,643.92,wait
closes,2020-12-17T21:00:00+00:00,640.93,wait
highs,2020-12-17T22:00:00+00:00,649.64,wait
closes,2020-12-17T22:00:00+00:00,645.39,wait
lows,2020-12-17T22:00:00+00:00,640.4,wait
closes,2020-12-17T23:00:00+00:00,642.7,wait
highs,2020-12-17T23:00:00+00:00,646.25,wait
lows,2020-12-17T23:00:00+00:00,636.31,wait
closes,2020-12-18T00:00:00+00:00,639.61,wait
highs,2020-12-18T00:00:00+00:00,644.47,wait
lows,2020-12-18T00:00:00+00:00,629.4,wait
highs,2020-12-18T01:00:00+00:00,650.37,wait
lows,2020-12-18T01:00:00+00:00,634.18,wait
closes,2020-12-18T01:00:00+00:00,645.9,wait
lows,2020-12-18T02:00:00+00:00,644.51,wait
closes,2020-12-18T02:00:00+00:00,650.54,wait
highs,2020-12-18T02:00:00+00:00,654.24,wait
lows,2020-12-18T03:00:00+00:00,641.85,wait
closes,2020-12-18T03:00:00+00:00,643.42,wait
highs,2020-12-18T03:00:00+00:00,651.22,wait
lows,2020-12-18T04:00:00+00:00,640.1,wait
highs,2020-12-18T04:00:00+00:00,646.71,wait
closes,2020-12-18T04:00:00+00:00,642.46,wait
highs,2020-12-18T05:00:00+00:00,647.19,wait
closes,2020-12-18T05:00:00+00:00,646.16,wait
lows,2020-12-18T05:00:00+00:00,641.3,wait
highs,2020-12-18T06:00:00+00:00,648.86,wait
closes,2020-12-18T06:00:00+00:00,644.94,wait
lows,2020-12-18T06:00:00+00:00,644.06,wait
highs,2020-12-18T07:00:00+00:00,645.65,wait
closes,2020-12-18T07:00:00+00:00,645.64,wait
lows,2020-12-18T07:00:00+00:00,641.73,wait
highs,2020-12-18T08:00:00+00:00,653.5,wait
closes,2020-12-18T08:00:00+00:00,651.75,wait
lows,2020-12-18T08:00:00+00:00,642.4,wait
highs,2020-12-18T09:00:00+00:00,662.42,wait
lows,2020-12-18T09:00:00+00:00,648.04,wait
closes,2020-12-18T09:00:00+00:00,662.15,wait
lows,2020-12-18T10:00:00+00:00,651.6,wait
closes,2020-12-18T10:00:00+00:00,653.27,wait
highs,2020-12-18T10:00:00+00:00,664.61,wait
lows,2020-12-18T11:00:00+00:00,645.0,wait
closes,2020-12-18T11:00:00+00:00,650.47,wait
highs,2020-12-18T11:00:00+00:00,653.63,wait
closes,2020-12-18T12:00:00+00:00,650.43,wait
highs,2020-12-18T12:00:00+00:00,654.75,wait
lows,2020-12-18T12:00:00+00:00,644.53,wait
highs,2020-12-18T13:00:00+00:00,651.42,wait
lows,2020-12-18T13:00:00+00:00,637.53,wait
closes,2020-12-18T13:00:00+00:00,638.27,wait
highs,2020-12-18T14:00:00+00:00,642.31,wait
lows,2020-12-18T14:00:00+00:00,632.18,wait
closes,2020-12-18T14:00:00+00:00,639.55,wait
highs,2020-12-18T15:00:00+00:00,639.89,wait
closes,2020-12-18T15:00:00+00:00,637.85,wait
lows,2020-12-18T15:00:00+00:00,632.66,wait
closes,2020-12-18T16:00:00+00:00,642.36,wait
lows,2020-12-18T16:00:00+00:00,634.29,wait
highs,2020-12-18T16:00:00+00:00,644.27,wait
closes,2020-12-18T17:00:00+00:00,646.55,wait
lows,2020-12-18T17:00:00+00:00,641.04,wait
highs,2020-12-18T17:00:00+00:00,648.12,wait
closes,2020-12-18T18:00:00+00:00,645.9,wait
lows,2020-12-18T18:00:00+00:00,643.0,wait
highs,2020-12-18T18:00:00+00:00,647.66,wait
closes,2020-12-18T19:00:00+00:00,644.68,wait
lows,2020-12-18T19:00:00+00:00,640.0,wait
highs,2020-12-18T19:00:00+00:00,646.12,wait
closes,2020-12-18T20:00:00+00:00,648.31,wait
highs,2020-12-18T20:00:00+00:00,648.72,wait
lows,2020-12-18T20:00:00+00:00,643.34,wait
highs,2020-12-18T21:00:00+00:00,653.72,wait
lows,2020-12-18T21:00:00+00:00,648.31,wait
closes,2020-12-18T21:00:00+00:00,650.45,wait
highs,2020-12-18T22:00:00+00:00,653.0,wait
lows,2020-12-18T22:00:00+00:00,645.7,wait
closes,2020-12-18T22:00:00+00:00,651.12,wait
lows,2020-12-18T23:00:00+00:00,647.85,wait
closes,2020-12-18T23:00:00+00:00,653.85,wait
highs,2020-12-18T23:00:00+00:00,655.18,wait
closes,2020-12-19T00:00:00+00:00,648.94,wait
highs,2020-12-19T00:00:00+00:00,655.75,wait
lows,2020-12-19T00:00:00+00:00,647.15,wait
closes,2020-12-19T01:00:00+00:00,649.06,wait
highs,2020-12-19T01:00:00+00:00,650.29,wait
lows,2020-12-19T01:00:00+00:00,645.42,wait
closes,2020-12-19T02:00:00+00:00,657.39,wait
lows,2020-12-19T02:00:00+00:00,648.3,wait
highs,2020-12-19T02:00:00+00:00,658.39,wait
lows,2020-12-19T03:00:00+00:00,654.61,wait
closes,2020-12-19T03:00:00+00:00,655.0,wait
highs,2020-12-19T03:00:00+00:00,659.75,wait
lows,2020-12-19T04:00:00+00:00,653.6,wait
closes,2020-12-19T04:00:00+00:00,654.6,wait
highs,2020-12-19T04:00:00+00:00,657.91,wait
closes,2020-12-19T05:00:00+00:00,652.41,wait
highs,2020-12-19T05:00:00+00:00,655.42,wait
lows,2020-12-19T05:00:00+00:00,651.55,wait
highs,2020-12-19T06:00:00+00:00,653.58,wait
lows,2020-12-19T06:00:00+00:00,647.12,wait
closes,2020-12-19T06:00:00+00:00,648.55,wait
highs,2020-12-19T07:00:00+00:00,652.0,wait
lows,2020-12-19T07:00:00+00:00,647.94,wait
closes,2020-12-19T07:00:00+00:00,648.65,wait
lows,2020-12-19T08:00:00+00:00,645.68,wait
closes,2020-12-19T08:00:00+00:00,653.21,wait
highs,2020-12-19T08:00:00+00:00,653.5,wait
closes,2020-12-19T09:00:00+00:00,652.63,wait
highs,2020-12-19T09:00:00+00:00,654.4,wait
lows,2020-12-19T09:00:00+00:00,651.5,wait
closes,2020-12-19T10:00:00+00:00,653.8,wait
highs,2020-12-19T10:00:00+00:00,657.0,wait
lows,2020-12-19T10:00:00+00:00,652.36,wait
highs,2020-12-19T11:00:00+00:00,655.65,wait
lows,2020-12-19T11:00:00+00:00,648.71,wait
closes,2020-12-19T11:00:00+00:00,650.89,wait
lows,2020-12-19T12:00:00+00:00,650.74,wait
closes,2020-12-19T12:00:00+00:00,654.91,wait
highs,2020-12-19T12:00:00+00:00,659.84,wait
lows,2020-12-19T13:00:00+00:00,651.6,wait
closes,2020-12-19T13:00:00+00:00,656.33,wait
highs,2020-12-19T13:00:00+00:00,656.46,wait
lows,2020-12-19T14:00:00+00:00,649.3,wait
highs,2020-12-19T14:00:00+00:00,660.53,wait
closes,2020-12-19T14:00:00+00:00,655.2,wait
highs,2020-12-19T15:00:00+00:00,660.0,wait
closes,2020-12-19T15:00:00+00:00,655.39,wait
lows,2020-12-19T15:00:00+00:00,651.93,wait
highs,2020-12-19T16:00:00+00:00,664.51,wait
closes,2020-12-19T16:00:00+00:00,661.94,wait
lows,2020-12-19T16:00:00+00:00,653.62,wait
highs,2020-12-19T17:00:00+00:00,669.95,wait
closes,2020-12-19T17:00:00+00:00,663.05,wait
lows,2020-12-19T17:00:00+00:00,660.14,wait
highs,2020-12-19T18:00:00+00:00,663.68,wait
closes,2020-12-19T18:00:00+00:00,659.03,wait
lows,2020-12-19T18:00:00+00:00,655.46,wait
closes,2020-12-19T19:00:00+00:00,658.79,wait
lows,2020-12-19T19:00:00+00:00,656.62,wait
highs,2020-12-19T19:00:00+00:00,660.29,wait
lows,2020-12-19T20:00:00+00:00,658.48,wait
closes,2020-12-19T20:00:00+00:00,666.64,wait
highs,2020-12-19T20:00:00+00:00,667.49,wait
lows,2020-12-19T21:00:00+00:00,663.95,wait
closes,2020-12-19T21:00:00+00:00,666.04,wait
highs,2020-12-19T21:00:00+00:00,668.71,wait
closes,2020-12-19T22:00:00+00:00,663.26,wait
highs,2020-12-19T22:00:00+00:00,666.2,wait
lows,2020-12-19T22:00:00+00:00,660.62,wait
highs,2020-12-19T23:00:00+00:00,663.4,wait
lows,2020-12-19T23:00:00+00:00,655.19,wait
closes,2020-12-19T23:00:00+00:00,658.03,wait
highs,2020-12-20T00:00:00+00:00,658.06,wait
lows,2020-12-20T00:00:00+00:00,641.0,wait
closes,2020-12-20T00:00:00+00:00,648.05,wait
highs,2020-12-20T01:00:00+00:00,650.55,wait
closes,2020-12-20T01:00:00+00:00,647.72,wait
lows,2020-12-20T01:00:00+00:00,645.8,wait
closes,2020-12-20T02:00:00+00:00,647.22,wait
lows,2020-12-20T02:00:00+00:00,644.96,wait
highs,2020-12-20T02:00:00+00:00,649.0,wait
closes,2020-12-20T03:00:00+00:00,646.08,wait
lows,2020-12-20T03:00:00+00:00,642.77,wait
highs,2020-12-20T03:00:00+00:00,648.5,wait
closes,2020-12-20T04:00:00+00:00,648.09,wait
lows,2020-12-20T04:00:00+00:00,640.28,wait
highs,2020-12-20T04:00:00+00:00,648.78,wait
closes,2020-12-20T05:00:00+00:00,647.98,wait
lows,2020-12-20T05:00:00+00:00,647.0,wait
highs,2020-12-20T05:00:00+00:00,651.0,wait
closes,2020-12-20T06:00:00+00:00,649.6,wait
highs,2020-12-20T06:00:00+00:00,652.19,wait
lows,2020-12-20T06:00:00+00:00,647.1,wait
highs,2020-12-20T07:00:00+00:00,657.2,wait
lows,2020-12-20T07:00:00+00:00,649.07,wait
closes,2020-12-20T07:00:00+00:00,656.87,wait
highs,2020-12-20T08:00:00+00:00,658.29,wait
lows,2020-12-20T08:00:00+00:00,653.06,wait
closes,2020-12-20T08:00:00+00:00,656.79,wait
lows,2020-12-20T09:00:00+00:00,654.42,wait
closes,2020-12-20T09:00:00+00:00,656.86,wait
highs,2020-12-20T09:00:00+00:00,661.39,wait
closes,2020-12-20T10:00:00+00:00,650.02,wait
highs,2020-12-20T10:00:00+00:00,657.51,wait
lows,2020-12-20T10:00:00+00:00,649.75,wait
closes,2020-12-20T11:00:00+00:00,652.57,wait
highs,2020-12-20T11:00:00+00:00,654.72,wait
lows,2020-12-20T11:00:00+00:00,650.05,wait
closes,2020-12-20T12:00:00+00:00,647.77,wait
lows,2020-12-20T12:00:00+00:00,643.41,wait
highs,2020-12-20T12:00:00+00:00,653.18,wait
lows,2020-12-20T13:00:00+00:00,642.36,wait
highs,2020-12-20T13:00:00+00:00,649.99,wait
closes,2020-12-20T13:00:00+00:00,648.29,wait
lows,2020-12-20T14:00:00+00:00,645.85,wait
highs,2020-12-20T14:00:00+00:00,652.13,wait
closes,2020-12-20T14:00:00+00:00,648.65,wait
lows,2020-12-20T15:00:00+00:00,648.45,wait
highs,2020-12-20T15:00:00+00:00,654.37,wait
closes,2020-12-20T15:00:00+00:00,654.19,wait
lows,2020-12-20T16:00:00+00:00,646.9,wait
highs,2020-12-20T16:00:00+00:00,655.0,wait
closes,2020-12-20T16:00:00+00:00,647.0,wait
lows,2020-12-20T17:00:00+00:00,646.07,wait
closes,2020-12-20T17:00:00+00:00,647.36,wait
highs,2020-12-20T17:00:00+00:00,650.39,wait
closes,2020-12-20T18:00:00+00:00,649.34,wait
highs,2020-12-20T18:00:00+00:00,650.1,wait
lows,2020-12-20T18:00:00+00:00,645.21,wait
closes,2020-12-20T19:00:00+00:00,649.85,wait
highs,2020-12-20T19:00:00+00:00,650.44,wait
lows,2020-12-20T19:00:00+00:00,647.5,wait
highs,2020-12-20T20:00:00+00:00,657.89,wait
lows,2020-12-20T20:00:00+00:00,649.41,wait
closes,2020-12-20T20:00:00+00:00,656.44,wait
lows,2020-12-20T21:00:00+00:00,630.0,wait
closes,2020-12-20T21:00:00+00:00,632.7,wait
highs,2020-12-20T21:00:00+00:00,657.12,wait
lows,2020-12-20T22:00:00+00:00,621.01,wait
closes,2020-12-20T22:00:00+00:00,635.97,wait
highs,2020-12-20T22:00:00+00:00,637.5,wait
lows,2020-12-20T23:00:00+00:00,635.09,wait
highs,2020-12-20T23:00:00+00:00,641.5,wait
closes,2020-12-20T23:00:00+00:00,638.18,wait
highs,2020-12-21T00:00:00+00:00,644.9,wait
lows,2020-12-21T00:00:00+00:00,633.87,wait
closes,2020-12-21T00:00:00+00:00,643.11,wait
highs,2020-12-21T01:00:00+00:00,645.98,wait
lows,2020-12-21T01:00:00+00:00,641.0,wait
closes,2020-12-21T01:00:00+00:00,642.69,wait
lows,2020-12-21T02:00:00+00:00,641.6,wait
closes,2020-12-21T02:00:00+00:00,644.13,wait
highs,2020-12-21T02:00:00+00:00,645.47,wait
closes,2020-12-21T03:00:00+00:00,645.19,wait
highs,2020-12-21T03:00:00+00:00,647.79,wait
lows,2020-12-21T03:00:00+00:00,638.73,wait
closes,2020-12-21T04:00:00+00:00,643.64,wait
highs,2020-12-21T04:00:00+00:00,648.0,wait
lows,2020-12-21T04:00:00+00:00,643.11,wait
highs,2020-12-21T05:00:00+00:00,645.49,wait
lows,2020-12-21T05:00:00+00:00,640.39,wait
closes,2020-12-21T05:00:00+00:00,641.88,wait
lows,2020-12-21T06:00:00+00:00,636.67,wait
closes,2020-12-21T06:00:00+00:00,644.75,wait
highs,2020-12-21T06:00:00+00:00,644.79,wait
lows,2020-12-21T07:00:00+00:00,644.11,wait
closes,2020-12-21T07:00:00+00:00,646.68,wait
highs,2020-12-21T07:00:00+00:00,646.68,wait
closes,2020-12-21T08:00:00+00:00,635.39,wait
highs,2020-12-21T08:00:00+00:00,647.98,wait
lows,2020-12-21T08:00:00+00:00,634.38,wait
highs,2020-12-21T09:00:00+00:00,637.94,wait
lows,2020-12-21T09:00:00+00:00,621.7,wait
closes,2020-12-21T09:00:00+00:00,626.51,wait
highs,2020-12-21T10:00:00+00:00,628.89,wait
lows,2020-12-21T10:00:00+00:00,603.0,wait
closes,2020-12-21T10:00:00+00:00,606.59,wait
highs,2020-12-21T11:00:00+00:00,614.0,wait
closes,2020-12-21T11:00:00+00:00,606.64,wait
lows,2020-12-21T11:00:00+00:00,605.25,wait
closes,2020-12-21T12:00:00+00:00,603.2,wait
lows,2020-12-21T12:00:00+00:00,595.9,wait
highs,2020-12-21T12:00:00+00:00,607.72,wait
closes,2020-12-21T13:00:00+00:00,608.31,wait
lows,2020-12-21T13:00:00+00:00,602.0,wait
highs,2020-12-21T13:00:00+00:00,608.82,wait
closes,2020-12-21T14:00:00+00:00,608.31,wait
lows,2020-12-21T14:00:00+00:00,608.31,wait
highs,2020-12-21T14:00:00+00:00,608.31,wait
closes,2020-12-21T18:00:00+00:00,609.31,wait
lows,2020-12-21T18:00:00+00:00,602.96,wait
highs,2020-12-21T18:00:00+00:00,612.32,wait
lows,2020-12-21T19:00:00+00:00,608.39,wait
highs,2020-12-21T19:00:00+00:00,613.58,wait
closes,2020-12-21T19:00:00+00:00,611.22,wait
highs,2020-12-21T20:00:00+00:00,613.55,wait
lows,2020-12-21T20:00:00+00:00,608.66,wait
closes,2020-12-21T20:00:00+00:00,610.0,wait
highs,2020-12-21T21:00:00+00:00,618.44,wait
lows,2020-12-21T21:00:00+00:00,608.3,wait
closes,2020-12-21T21:00:00+00:00,618.29,wait
lows,2020-12-21T22:00:00+00:00,615.32,wait
closes,2020-12-21T22:00:00+00:00,617.0,wait
highs,2020-12-21T22:00:00+00:00,618.5,wait
closes,2020-12-21T23:00:00+00:00,607.58,wait
highs,2020-12-21T23:00:00+00:00,618.44,wait
lows,2020-12-21T23:00:00+00:00,607.21,wait
closes,2020-12-22T00:00:00+00:00,605.17,wait
highs,2020-12-22T00:00:00+00:00,613.78,wait
lows,2020-12-22T00:00:00+00:00,605.14,wait
closes,2020-12-22T01:00:00+00:00,604.85,wait
lows,2020-12-22T01:00:00+00:00,601.69,wait
highs,2020-12-22T01:00:00+00:00,608.93,wait
lows,2020-12-22T02:00:00+00:00,604.51,wait
highs,2020-12-22T02:00:00+00:00,613.25,wait
closes,2020-12-22T02:00:00+00:00,612.8,wait
lows,2020-12-22T03:00:00+00:00,609.23,wait
highs,2020-12-22T03:00:00+00:00,613.0,wait
closes,2020-12-22T03:00:00+00:00,610.0,wait
lows,2020-12-22T04:00:00+00:00,610.0,wait
highs,2020-12-22T04:00:00+00:00,616.12,wait
closes,2020-12-22T04:00:00+00:00,612.63,wait
lows,2020-12-22T05:00:00+00:00,604.52,wait
highs,2020-12-22T05:00:00+00:00,612.9,wait
closes,2020-12-22T05:00:00+00:00,606.92,wait
lows,2020-12-22T06:00:00+00:00,602.5,wait
closes,2020-12-22T06:00:00+00:00,602.97,wait
highs,2020-12-22T06:00:00+00:00,608.5,wait
closes,2020-12-22T07:00:00+00:00,595.73,wait
highs,2020-12-22T07:00:00+00:00,605.68,wait
lows,2020-12-22T07:00:00+00:00,591.46,wait
closes,2020-12-22T08:00:00+00:00,597.77,wait
highs,2020-12-22T08:00:00+00:00,598.56,wait
lows,2020-12-22T08:00:00+00:00,588.0,wait
highs,2020-12-22T09:00:00+00:00,605.0,wait
lows,2020-12-22T09:00:00+00:00,597.15,wait
closes,2020-12-22T09:00:00+00:00,604.99,wait
lows,2020-12-22T10:00:00+00:00,600.25,wait
closes,2020-12-22T10:00:00+00:00,603.13,wait
highs,2020-12-22T10:00:00+00:00,606.94,wait
lows,2020-12-22T11:00:00+00:00,603.1,wait
closes,2020-12-22T11:00:00+00:00,611.63,wait
highs,2020-12-22T11:00:00+00:00,612.99,wait
lows,2020-12-22T12:00:00+00:00,609.59,wait
highs,2020-12-22T12:00:00+00:00,613.93,wait
closes,2020-12-22T12:00:00+00:00,612.15,wait
highs,2020-12-22T13:00:00+00:00,618.43,wait
closes,2020-12-22T13:00:00+00:00,617.8,wait
lows,2020-12-22T13:00:00+00:00,608.54,wait
highs,2020-12-22T14:00:00+00:00,620.4,wait
closes,2020-12-22T14:00:00+00:00,617.92,wait
lows,2020-12-22T14:00:00+00:00,615.24,wait
highs,2020-12-22T15:00:00+00:00,633.99,wait
closes,2020-12-22T15:00:00+00:00,626.29,wait
lows,2020-12-22T15:00:00+00:00,616.16,wait
highs,2020-12-22T16:00:00+00:00,633.76,wait
closes,2020-12-22T16:00:00+00:00,627.68,wait
lows,2020-12-22T16:00:00+00:00,621.67,wait
highs,2020-12-22T17:00:00+00:00,629.67,wait
lows,2020-12-22T17:00:00+00:00,623.49,wait
closes,2020-12-22T17:00:00+00:00,627.8,wait
lows,2020-12-22T18:00:00+00:00,625.74,wait
closes,2020-12-22T18:00:00+00:00,628.18,wait
highs,2020-12-22T18:00:00+00:00,629.4,wait
lows,2020-12-22T19:00:00+00:00,623.53,wait
closes,2020-12-22T19:00:00+00:00,626.14,wait
highs,2020-12-22T19:00:00+00:00,630.05,wait
closes,2020-12-22T20:00:00+00:00,624.39,wait
highs,2020-12-22T20:00:00+00:00,628.0,wait
lows,2020-12-22T20:00:00+00:00,621.7,wait
highs,2020-12-22T21:00:00+00:00,627.76,wait
lows,2020-12-22T21:00:00+00:00,621.63,wait
closes,2020-12-22T21:00:00+00:00,622.84,wait
highs,2020-12-22T22:00:00+00:00,630.5,wait
lows,2020-12-22T22:00:00+00:00,618.22,wait
closes,2020-12-22T22:00:00+00:00,629.8,wait
highs,2020-12-22T23:00:00+00:00,637.73,wait
closes,2020-12-22T23:00:00+00:00,636.45,wait
lows,2020-12-22T23:00:00+00:00,627.0,wait
closes,2020-12-23T00:00:00+00:00,637.71,wait
highs,2020-12-23T00:00:00+00:00,638.44,wait
lows,2020-12-23T00:00:00+00:00,631.55,wait
closes,2020-12-23T01:00:00+00:00,627.27,wait
highs,2020-12-23T01:00:00+00:00,638.23,wait
lows,2020-12-23T01:00:00+00:00,625.28,wait
highs,2020-12-23T02:00:00+00:00,628.97,wait
lows,2020-12-23T02:00:00+00:00,621.0,wait
closes,2020-12-23T02:00:00+00:00,623.36,wait
lows,2020-12-23T03:00:00+00:00,622.44,wait
closes,2020-12-23T03:00:00+00:00,623.53,wait
highs,2020-12-23T03:00:00+00:00,626.22,wait
lows,2020-12-23T04:00:00+00:00,616.72,wait
closes,2020-12-23T04:00:00+00:00,617.61,wait
highs,2020-12-23T04:00:00+00:00,624.93,wait
closes,2020-12-23T05:00:00+00:00,615.18,wait
highs,2020-12-23T05:00:00+00:00,619.69,wait
lows,2020-12-23T05:00:00+00:00,609.34,wait
highs,2020-12-23T06:00:00+00:00,618.39,wait
lows,2020-12-23T06:00:00+00:00,612.89,wait
closes,2020-12-23T06:00:00+00:00,614.82,wait
highs,2020-12-23T07:00:00+00:00,618.34,wait
lows,2020-12-23T07:00:00+00:00,608.24,wait
closes,2020-12-23T07:00:00+00:00,615.92,wait
lows,2020-12-23T08:00:00+00:00,611.28,wait
closes,2020-12-23T08:00:00+00:00,612.79,wait
highs,2020-12-23T08:00:00+00:00,620.98,wait
closes,2020-12-23T09:00:00+00:00,613.01,wait
highs,2020-12-23T09:00:00+00:00,614.93,wait
lows,2020-12-23T09:00:00+00:00,608.6,wait
closes,2020-12-23T10:00:00+00:00,604.22,wait
highs,2020-12-23T10:00:00+00:00,615.75,wait
lows,2020-12-23T10:00:00+00:00,603.3,wait
closes,2020-12-23T11:00:00+00:00,602.1,wait
lows,2020-12-23T11:00:00+00:00,591.97,wait
highs,2020-12-23T11:00:00+00:00,604.49,wait
lows,2020-12-23T12:00:00+00:00,598.4,wait
highs,2020-12-23T12:00:00+00:00,621.72,wait
closes,2020-12-23T12:00:00+00:00,619.87,wait
lows,2020-12-23T13:00:00+00:00,603.75,wait
highs,2020-12-23T13:00:00+00:00,622.79,wait
closes,2020-12-23T13:00:00+00:00,608.05,wait
lows,2020-12-23T14:00:00+00:00,605.8,wait
highs,2020-12-23T14:00:00+00:00,613.3,wait
closes,2020-12-23T14:00:00+00:00,612.71,wait
lows,2020-12-23T15:00:00+00:00,602.91,wait
highs,2020-12-23T15:00:00+00:00,615.0,wait
closes,2020-12-23T15:00:00+00:00,605.82,wait
highs,2020-12-23T16:00:00+00:00,610.12,wait
closes,2020-12-23T16:00:00+00:00,596.98,wait
lows,2020-12-23T16:00:00+00:00,596.13,wait
closes,2020-12-23T17:00:00+00:00,609.96,wait
highs,2020-12-23T17:00:00+00:00,612.41,wait
lows,2020-12-23T17:00:00+00:00,596.71,wait
closes,2020-12-23T18:00:00+00:00,610.75,wait
highs,2020-12-23T18:00:00+00:00,613.2,wait
lows,2020-12-23T18:00:00+00:00,608.39,wait
highs,2020-12-23T19:00:00+00:00,612.66,wait
lows,2020-12-23T19:00:00+00:00,608.33,wait
closes,2020-12-23T19:00:00+00:00,610.3,wait
lows,2020-12-23T20:00:00+00:00,604.71,wait
closes,2020-12-23T20:00:00+00:00,605.92,wait
highs,2020-12-23T20:00:00+00:00,613.02,wait
lows,2020-12-23T21:00:00+00:00,595.86,wait
closes,2020-12-23T21:00:00+00:00,597.5,wait
highs,2020-12-23T21:00:00+00:00,606.89,wait
lows,2020-12-23T22:00:00+00:00,551.28,wait
highs,2020-12-23T22:00:00+00:00,600.41,wait
closes,2020-12-23T22:00:00+00:00,584.94,wait
highs,2020-12-23T23:00:00+00:00,594.0,wait
closes,2020-12-23T23:00:00+00:00,585.56,wait
lows,2020-12-23T23:00:00+00:00,580.82,wait
highs,2020-12-24T00:00:00+00:00,585.75,wait
closes,2020-12-24T00:00:00+00:00,576.6,wait
lows,2020-12-24T00:00:00+00:00,565.43,wait
highs,2020-12-24T01:00:00+00:00,586.97,wait
closes,2020-12-24T01:00:00+00:00,586.46,wait
lows,2020-12-24T01:00:00+00:00,573.39,wait
highs,2020-12-24T02:00:00+00:00,587.04,wait
closes,2020-12-24T02:00:00+00:00,574.78,wait
lows,2020-12-24T02:00:00+00:00,573.15,wait
highs,2020-12-24T03:00:00+00:00,578.02,wait
lows,2020-12-24T03:00:00+00:00,571.39,wait
closes,2020-12-24T03:00:00+00:00,575.34,wait
lows,2020-12-24T04:00:00+00:00,570.79,wait
closes,2020-12-24T04:00:00+00:00,578.63,wait
highs,2020-12-24T04:00:00+00:00,579.95,wait
lows,2020-12-24T05:00:00+00:00,574.74,wait
closes,2020-12-24T05:00:00+00:00,579.92,wait
highs,2020-12-24T05:00:00+00:00,583.0,wait
closes,2020-12-24T06:00:00+00:00,573.67,wait
highs,2020-12-24T06:00:00+00:00,583.36,wait
lows,2020-12-24T06:00:00+00:00,571.57,wait
highs,2020-12-24T07:00:00+00:00,582.54,wait
lows,2020-12-24T07:00:00+00:00,570.22,wait
closes,2020-12-24T07:00:00+00:00,580.52,wait
highs,2020-12-24T08:00:00+00:00,585.4,wait
lows,2020-12-24T08:00:00+00:00,578.11,wait
closes,2020-12-24T08:00:00+00:00,584.55,wait
highs,2020-12-24T09:00:00+00:00,585.42,wait
closes,2020-12-24T09:00:00+00:00,585.31,wait
lows,2020-12-24T09:00:00+00:00,580.7,wait
closes,2020-12-24T10:00:00+00:00,577.0,wait
lows,2020-12-24T10:00:00+00:00,577.0,wait
highs,2020-12-24T10:00:00+00:00,585.79,wait
closes,2020-12-24T11:00:00+00:00,582.73,wait
lows,2020-12-24T11:00:00+00:00,574.17,wait
highs,2020-12-24T11:00:00+00:00,583.99,wait
closes,2020-12-24T12:00:00+00:00,582.14,wait
lows,2020-12-24T12:00:00+00:00,577.77,wait
highs,2020-12-24T12:00:00+00:00,584.81,wait
closes,2020-12-24T13:00:00+00:00,597.2,wait
lows,2020-12-24T13:00:00+00:00,580.96,wait
highs,2020-12-24T13:00:00+00:00,597.99,wait
lows,2020-12-24T14:00:00+00:00,587.84,wait
highs,2020-12-24T14:00:00+00:00,599.81,wait
closes,2020-12-24T14:00:00+00:00,589.82,wait
highs,2020-12-24T15:00:00+00:00,594.55,wait
lows,2020-12-24T15:00:00+00:00,588.82,wait
closes,2020-12-24T15:00:00+00:00,592.62,wait
highs,2020-12-24T16:00:00+00:00,593.93,wait
lows,2020-12-24T16:00:00+00:00,585.59,wait
closes,2020-12-24T16:00:00+00:00,588.04,wait
lows,2020-12-24T17:00:00+00:00,586.0,wait
closes,2020-12-24T17:00:00+00:00,594.29,wait
highs,2020-12-24T17:00:00+00:00,594.97,wait
closes,2020-12-24T18:00:00+00:00,594.35,wait
highs,2020-12-24T18:00:00+00:00,596.34,wait
lows,2020-12-24T18:00:00+00:00,591.85,wait
closes,2020-12-24T19:00:00+00:00,594.44,wait
highs,2020-12-24T19:00:00+00:00,597.0,wait
lows,2020-12-24T19:00:00+00:00,592.7,wait
closes,2020-12-24T20:00:00+00:00,604.72,wait
lows,2020-12-24T20:00:00+00:00,592.32,wait
highs,2020-12-24T20:00:00+00:00,605.9,wait
lows,2020-12-24T21:00:00+00:00,603.7,wait
closes,2020-12-24T21:00:00+00:00,605.41,wait
highs,2020-12-24T21:00:00+00:00,610.03,wait
lows,2020-12-24T22:00:00+00:00,604.4,wait
closes,2020-12-24T22:00:00+00:00,612.48,wait
highs,2020-12-24T22:00:00+00:00,614.88,wait
closes,2020-12-24T23:00:00+00:00,612.31,wait
highs,2020-12-24T23:00:00+00:00,615.02,wait
lows,2020-12-24T23:00:00+00:00,608.65,wait
highs,2020-12-25T00:00:00+00:00,615.79,wait
lows,2020-12-25T00:00:00+00:00,608.0,wait
closes,2020-12-25T00:00:00+00:00,611.92,wait
highs,2020-12-25T01:00:00+00:00,614.45,wait
lows,2020-12-25T01:00:00+00:00,609.32,wait
closes,2020-12-25T01:00:00+00:00,611.8,wait
lows,2020-12-25T03:00:00+00:00,604.28,wait
closes,2020-12-25T03:00:00+00:00,605.92,wait
highs,2020-12-25T03:00:00+00:00,611.64,wait
closes,2020-12-25T04:00:00+00:00,609.37,wait
highs,2020-12-25T04:00:00+00:00,609.77,wait
lows,2020-12-25T04:00:00+00:00,604.69,wait
closes,2020-12-25T05:00:00+00:00,609.26,wait
highs,2020-12-25T05:00:00+00:00,610.39,wait
